timestamp,direct_radiation,diffuse_radiation,shortwave_radiation,solar_elevation,solar_azimuth,gti
2024-03-31 09:00:00,82.0,232.0,314.0,35.23280876603831,118.40207385005127,277.0984060577695
2024-03-31 10:00:00,373.0,210.0,583.0,44.568798504997325,133.71578117871397,520.7624313473511
2024-03-31 11:00:00,609.0,153.0,762.0,51.43100456384435,153.69973861481594,733.7301401564816
2024-03-31 12:00:00,690.0,132.0,822.0,54.264343545251904,178.16136022923908,818.8717055538266
2024-03-31 13:00:00,700.0,131.0,831.0,52.12172211821658,203.01356073705102,807.6721745000186
2024-03-31 14:00:00,624.0,147.0,771.0,45.73956142941929,223.73111863035624,689.4756143507042
2024-03-31 15:00:00,527.0,127.0,654.0,36.67522430755264,239.6324221931693,503.8462187013008
2024-03-31 16:00:00,375.0,114.0,489.0,26.150484581463385,252.13893266055982,304.85792097456925
2024-03-31 17:00:00,211.0,88.0,299.0,14.903922031875549,262.7034585827381,143.9577100611818
2024-03-31 18:00:00,35.0,55.0,90.0,3.3934217393572172,272.40478943766016,53.141471490848694
2024-03-31 19:00:00,1.0,3.0,4.0,-8.036123286823091,282.08577198157093,2.8373575544143677
2024-03-31 20:00:00,0.0,0.0,0.0,-19.038764402143663,292.53584008608067,0.0
2024-03-31 21:00:00,0.0,0.0,0.0,-29.165622155770997,304.63221576562506,0.0
2024-03-31 22:00:00,0.0,0.0,0.0,-37.748811477292605,319.3672034344719,0.0
2024-03-31 23:00:00,0.0,0.0,0.0,-43.81194534399726,337.4924580759597,0.0
2024-04-01 00:00:00,0.0,0.0,0.0,-45.83732891448399,1.4274989559033135,0.0
2024-04-01 01:00:00,0.0,0.0,0.0,-44.00322296556814,19.596366300893706,0.0
2024-04-01 02:00:00,0.0,0.0,0.0,-38.41386924749591,38.09409726300968,0.0
2024-04-01 03:00:00,0.0,0.0,0.0,-30.15096001942849,53.22585450391671,0.0
2024-04-01 04:00:00,0.0,0.0,0.0,-20.220872809553235,65.6136464495655,0.0
2024-04-01 05:00:00,0.0,0.0,0.0,-9.32836518443021,76.23200921922458,0.0
2024-04-01 06:00:00,0.0,1.0,1.0,2.0547594320134603,85.96756712320565,0.9464101615137755
2024-04-01 07:00:00,20.0,41.0,61.0,13.574596276640188,95.61130901434565,43.88150239090629
2024-04-01 08:00:00,35.0,103.0,138.0,24.893027855727794,105.98895929265353,114.80882029038011
2024-04-01 09:00:00,62.0,167.0,229.0,35.57775980899747,118.14213697203265,201.6651209781465
2024-04-01 10:00:00,108.0,255.0,363.0,44.94218712727527,133.49553970294164,334.7344650775119
2024-04-01 11:00:00,299.0,239.0,538.0,51.831058581412556,153.599962632369,515.6725094314135
2024-04-01 12:00:00,543.0,231.0,774.0,54.663206404225704,178.28040534755337,765.1307734758702
2024-04-01 13:00:00,508.0,246.0,754.0,52.47620996089897,203.33323545953706,729.1884798211373
2024-04-01 14:00:00,348.0,308.0,656.0,46.032947404037735,224.13183748097964,598.4645863397218
2024-04-01 15:00:00,333.0,235.0,568.0,36.91873599249408,240.03627532141147,464.79910721657
2024-04-01 16:00:00,246.0,166.0,412.0,26.362045888037947,252.5237784574295,286.2639861509992
2024-04-01 17:00:00,116.0,118.0,234.0,15.099378265648276,263.07047506217486,145.00620823358912
2024-04-01 18:00:00,7.0,43.0,50.0,3.5860222518789673,272.76151834704064,40.912377947815614
2024-04-01 19:00:00,0.0,1.0,1.0,-7.834347073915933,282.44011412029266,0.9464101615137755
2024-04-01 20:00:00,0.0,0.0,0.0,-18.815620217478404,292.8929122762611,0.0
2024-04-01 21:00:00,0.0,0.0,0.0,-28.90806681470379,304.98943681522553,0.0
2024-04-01 22:00:00,0.0,0.0,0.0,-37.44439933774337,319.70400552045476,0.0
2024-04-01 23:00:00,0.0,0.0,0.0,-43.45544778592571,337.757466488681,0.0
2024-04-02 00:00:00,0.0,0.0,0.0,-45.443049547226366,1.305303921873661,0.0
2024-04-02 01:00:00,0.0,0.0,0.0,-43.6006851652352,19.559229010643055,0.0
2024-04-02 02:00:00,0.0,0.0,0.0,-38.02847623226612,37.942271071376204,0.0
2024-04-02 03:00:00,0.0,0.0,0.0,-29.791284651254852,53.01492155424644,0.0
2024-04-02 04:00:00,0.0,0.0,0.0,-19.884123455039788,65.37714950078563,0.0
2024-04-02 05:00:00,0.0,0.0,0.0,-9.007545524796562,75.98424240077293,0.0
2024-04-02 06:00:00,0.0,2.0,2.0,2.367703165260911,85.71277678931212,1.892820323027551
2024-04-02 07:00:00,59.0,40.0,99.0,13.888133978242985,95.34997094276859,52.98057611497625
2024-04-02 08:00:00,215.0,80.0,295.0,25.216321806260673,105.72257109210433,182.62051685449538
2024-04-02 09:00:00,413.0,92.0,505.0,35.92079190407743,117.8805107446174,378.3493500490999
2024-04-02 10:00:00,538.0,128.0,666.0,45.3137376163652,133.27275489441925,587.1894284304991
2024-04-02 11:00:00,676.0,122.0,798.0,52.22960171820771,153.49821713554016,770.6598962475335
2024-04-02 12:00:00,749.0,120.0,869.0,55.060638154707064,178.40082142562233,867.9302111986809
2024-04-02 13:00:00,755.0,118.0,873.0,52.8287707127281,203.6564940210157,849.6638989480266
2024-04-02 14:00:00,699.0,113.0,812.0,46.32414724658166,224.53508029325644,723.5874910978362
2024-04-02 15:00:00,583.0,106.0,689.0,37.16030791775194,240.44106065809976,524.619691257004
2024-04-02 16:00:00,426.0,94.0,520.0,26.572136235301418,252.90851092500452,312.5334607587814
2024-04-02 17:00:00,243.0,77.0,320.0,15.293863728762187,263.43673788525416,142.63676908946758
2024-04-02 18:00:00,76.0,45.0,121.0,3.7781140875047687,273.11701397559136,44.93070265118379
2024-04-02 19:00:00,2.0,4.0,6.0,-7.632683430889808,282.7927307980425,3.782081696885137
2024-04-02 20:00:00,0.0,0.0,0.0,-18.592293146124362,293.24762184122983,0.0
2024-04-02 21:00:00,0.0,0.0,0.0,-28.650209057505776,305.34342669198077,0.0
2024-04-02 22:00:00,0.0,0.0,0.0,-37.13987314897834,320.03661768255006,0.0
2024-04-02 23:00:00,0.0,0.0,0.0,-43.099417795125476,338.0180718767297,0.0
2024-04-03 00:00:00,0.0,0.0,0.0,-45.05004667959488,1.1858191288652031,0.0
2024-04-03 01:00:00,0.0,0.0,0.0,-43.1996827881885,19.52216725269073,0.0
2024-04-03 02:00:00,0.0,0.0,0.0,-37.644465945872916,37.79210880397889,0.0
2024-04-03 03:00:00,0.0,0.0,0.0,-29.432820203621993,52.80587219095211,0.0
2024-04-03 04:00:00,0.0,0.0,0.0,-19.54855978770462,65.14218398643962,0.0
2024-04-03 05:00:00,0.0,0.0,0.0,-8.6880190332524,75.73752178795216,0.0
2024-04-03 06:00:00,1.0,2.0,3.0,2.6791620325600114,85.45851931152247,1.894380192506944
2024-04-03 07:00:00,61.0,41.0,102.0,14.199954473562018,95.08859123222337,54.5848097788361
2024-04-03 08:00:00,224.0,74.0,298.0,25.53767359993875,105.45541909935721,181.8886837443582
2024-04-03 09:00:00,407.0,92.0,499.0,36.261743959477265,117.61718129012392,374.8378328257613
2024-04-03 10:00:00,568.0,103.0,671.0,45.68328860530378,133.0473553834744,590.3103661800911
2024-04-03 11:00:00,688.0,109.0,797.0,52.62648703130888,153.39436296454693,770.6834720989075
2024-04-03 12:00:00,684.0,148.0,832.0,55.456518943066904,178.52247878502192,829.4029986758513
2024-04-03 13:00:00,574.0,179.0,753.0,53.17931210899974,203.98319464225446,730.6512126179911
2024-04-03 14:00:00,464.0,226.0,690.0,46.61310581908655,224.94065725392744,623.2384692141247
2024-04-03 15:00:00,526.0,138.0,664.0,37.39991638848717,240.84658694249381,513.3426268879277
2024-04-03 16:00:00,335.0,120.0,455.0,26.780749017616767,253.29295736154864,289.3000109658294
2024-04-03 17:00:00,224.0,87.0,311.0,15.487377263368547,263.80209076203505,146.5921437230078
2024-04-03 18:00:00,77.0,47.0,124.0,3.969693135935933,273.47112974605733,46.84373173316202
2024-04-03 19:00:00,2.0,5.0,7.0,-7.431146416153475,283.14347962717034,4.728585295868127
2024-04-03 20:00:00,0.0,0.0,0.0,-18.368814146552733,293.59982866494124,0.0
2024-04-03 21:00:00,0.0,0.0,0.0,-28.39210375363407,305.69405314347074,0.0
2024-04-03 22:00:00,0.0,0.0,0.0,-36.8353159455697,320.3649328050079,0.0
2024-04-03 23:00:00,0.0,0.0,0.0,-42.74396216407492,338.2742052096523,0.0
2024-04-04 00:00:00,0.0,0.0,0.0,-44.658441887855616,1.0691082187114622,0.0
2024-04-04 01:00:00,0.0,0.0,0.0,-42.80035318628302,19.48508629716796,0.0
2024-04-04 02:00:00,0.0,0.0,0.0,-37.2619916662663,37.64352405772418,0.0
2024-04-04 03:00:00,0.0,0.0,0.0,-29.07572694008006,52.59865605846279,0.0
2024-04-04 04:00:00,0.0,0.0,0.0,-19.214341804829534,64.90873139316898,0.0
2024-04-04 05:00:00,0.0,0.0,0.0,-8.369942889343681,75.4918495330183,0.0
2024-04-04 06:00:00,1.0,3.0,4.0,2.9889813229544955,85.20480864370447,2.8433467844409703
2024-04-04 07:00:00,69.0,41.0,110.0,14.509903716744065,94.82718838156593,56.816673728846524
2024-04-04 08:00:00,239.0,72.0,311.0,25.856927355361677,105.18751680959365,187.9795322255123
2024-04-04 09:00:00,427.0,89.0,516.0,36.60045631798877,117.35213826622926,386.8747697828985
2024-04-04 10:00:00,592.0,100.0,692.0,46.050679600720905,132.81927263518332,609.0908823997029
2024-04-04 11:00:00,713.0,106.0,819.0,53.02156807058018,153.28825993012364,792.7834109595623
2024-04-04 12:00:00,777.0,110.0,887.0,55.85072993289787,178.64524382280518,887.6225289587131
2024-04-04 13:00:00,781.0,110.0,891.0,53.527743783432925,204.3131903198245,867.9539347823426
2024-04-04 14:00:00,693.0,126.0,819.0,46.89977033696189,225.34837460151363,730.6264770687632
2024-04-04 15:00:00,559.0,131.0,690.0,37.637539555658556,241.2526614793867,530.6303763010498
2024-04-04 16:00:00,444.0,90.0,534.0,26.987878580956416,253.67694507067813,317.96936527899834
2024-04-04 17:00:00,255.0,75.0,330.0,15.679917784335478,264.1663780750172,144.06486378926476
2024-04-04 18:00:00,70.0,53.0,123.0,4.160754591285039,273.82372016989945,52.29830623453975
2024-04-04 19:00:00,2.0,5.0,7.0,-7.229751428054672,283.4922197819899,4.728678710322972
2024-04-04 20:00:00,0.0,0.0,0.0,-18.14521599552914,293.9493949279681,0.0
2024-04-04 21:00:00,0.0,0.0,0.0,-28.133807771814773,306.0411872926871,0.0
2024-04-04 22:00:00,0.0,0.0,0.0,-36.53081243832809,320.68884816876744,0.0
2024-04-04 23:00:00,0.0,0.0,0.0,-42.38918855189249,338.5258018544831,0.0
2024-04-05 00:00:00,0.0,0.0,0.0,-44.26835666399227,0.9552306415458238,0.0
2024-04-05 01:00:00,0.0,0.0,0.0,-42.40283275362234,19.447895871805258,0.0
2024-04-05 02:00:00,0.0,0.0,0.0,-36.881205103607876,37.49643350035568,0.0
2024-04-05 03:00:00,0.0,0.0,0.0,-28.720163397496783,52.39322433212152,0.0
2024-04-05 04:00:00,0.0,0.0,0.0,-18.8816277827498,64.67677412864981,0.0
2024-04-05 05:00:00,0.0,0.0,0.0,-8.053472534467147,75.24722876683042,0.0
2024-04-05 06:00:00,0.0,3.0,3.0,3.297008127019899,84.95166013758738,2.8392304845413263
2024-04-05 07:00:00,29.0,63.0,92.0,14.817829527660052,94.56578296017437,67.26207981619602
2024-04-05 08:00:00,173.0,113.0,286.0,26.17392903367601,104.91888067754444,194.03899057785895
2024-04-05 09:00:00,346.0,143.0,489.0,36.936770910970026,117.08537511584461,381.1495893332527
2024-04-05 10:00:00,567.0,117.0,684.0,46.41575111011721,132.58844130798522,604.1871749105967
2024-04-05 11:00:00,685.0,124.0,809.0,53.414698947152004,153.17976707738163,783.2447826203628
2024-04-05 12:00:00,653.0,193.0,846.0,56.24315334720749,178.76897902412935,841.4856216997682
2024-04-05 13:00:00,768.0,116.0,884.0,53.87397730512863,204.64632880447508,861.0843130227287
2024-04-05 14:00:00,722.0,105.0,827.0,47.184090358918894,225.75803475351563,736.3096587266934
2024-04-05 15:00:00,598.0,103.0,701.0,37.87315735259565,241.65909030666012,532.3789114929306
2024-04-05 16:00:00,457.0,86.0,543.0,27.193520136289173,254.06030150035548,320.8726263004909
2024-04-05 17:00:00,260.0,76.0,336.0,15.871484191815323,264.5294449929951,146.37945710103693
2024-04-05 18:00:00,78.0,51.0,129.0,4.351292876660054,274.17464095075337,50.64042499834482
2024-04-05 19:00:00,3.0,5.0,8.0,-7.028515258539172,283.83881210165225,4.7271327353045915
2024-04-05 20:00:00,0.0,0.0,0.0,-17.9215333097756,294.29618520942705,0.0
2024-04-05 21:00:00,0.0,0.0,0.0,-27.875379960178616,306.38470371891185,0.0
2024-04-05 22:00:00,0.0,0.0,0.0,-36.22644895456335,321.0082654705167,0.0
2024-04-05 23:00:00,0.0,0.0,0.0,-42.03520540852333,338.77280153305173,0.0
2024-04-06 00:00:00,0.0,0.0,0.0,-43.87991234562692,0.8442417091283954,0.0
2024-04-06 01:00:00,0.0,0.0,0.0,-42.00725686581401,19.41051014102669,0.0
2024-04-06 02:00:00,0.0,0.0,0.0,-36.502256329352136,37.35075695253823,0.0
2024-04-06 03:00:00,0.0,0.0,0.0,-28.366286289885792,52.18952985433006,0.0
2024-04-06 04:00:00,0.0,0.0,0.0,-18.550574160175877,64.44629565469201,0.0
2024-04-06 05:00:00,0.0,0.0,0.0,-7.7387615425483,75.00366371582564,0.0
2024-04-06 06:00:00,0.0,3.0,3.0,3.603091474777825,84.69909065135566,2.8392304845413263
2024-04-06 07:00:00,0.0,16.0,16.0,15.123581737535108,94.30439772541119,15.142562584220409
2024-04-06 08:00:00,3.0,103.0,106.0,26.488526591592244,104.64953027433563,98.99649853146707
2024-04-06 09:00:00,60.0,212.0,272.0,37.27053141247206,116.81688931524283,243.36289443098838
2024-04-06 10:00:00,8.0,211.0,219.0,46.778344770627115,132.35479962177484,206.6648104849448
2024-04-06 11:00:00,5.0,224.0,229.0,53.80573440151199,153.06874296757053,216.86063985698195
2024-04-06 12:00:00,0.0,144.0,144.0,56.63367250782803,178.89354297890088,136.28306325798366
2024-04-06 13:00:00,49.0,333.0,382.0,54.217926211746274,204.98245258310024,363.0975386533012
2024-04-06 14:00:00,124.0,366.0,490.0,47.466017771726484,226.1694364393737,455.76776208027786
2024-04-06 15:00:00,146.0,324.0,470.0,38.10675142782048,242.0656783630855,412.7823109599366
2024-04-06 16:00:00,36.0,239.0,275.0,27.397669671755832,254.4428543795878,245.0465505407378
2024-04-06 17:00:00,22.0,145.0,167.0,16.06207528477323,264.8911375823287,143.52375244324693
2024-04-06 18:00:00,61.0,64.0,125.0,4.541301571383249,274.52374908539855,62.419668751138154
2024-04-06 19:00:00,2.0,6.0,8.0,-6.82745614289826,284.1831191901695,5.675275594874543
2024-04-06 20:00:00,0.0,0.0,0.0,-17.697802562932292,294.64006658481526,0.0
2024-04-06 21:00:00,0.0,0.0,0.0,-27.61688112183138,306.7244805325902,0.0
2024-04-06 22:00:00,0.0,0.0,0.0,-35.92231337528305,321.3230908354034,0.0
2024-04-06 23:00:00,0.0,0.0,0.0,-41.682121897777655,339.0151482761613,0.0
2024-04-07 00:00:00,0.0,0.0,0.0,-43.49323004578719,0.7361926495103279,0.0
2024-04-07 01:00:00,0.0,0.0,0.0,-41.61375981954257,19.37284768083236,0.0
2024-04-07 02:00:00,0.0,0.0,0.0,-36.12529370709917,37.206417460644815,0.0
2024-04-07 03:00:00,0.0,0.0,0.0,-28.014250415395452,51.98752726164262,0.0
2024-04-07 04:00:00,0.0,0.0,0.0,-18.221335425141653,64.2172806135622,0.0
2024-04-07 05:00:00,0.0,0.0,0.0,-7.425961494258587,74.76115981362715,0.0
2024-04-07 06:00:00,1.0,5.0,6.0,3.9070824703935565,84.44711865320743,4.743703703446357
2024-04-07 07:00:00,40.0,55.0,95.0,15.427012331905777,94.04305773472817,62.769307423399916
2024-04-07 08:00:00,116.0,118.0,234.0,26.800570132699125,104.37948843885216,170.52935250501417
2024-04-07 09:00:00,336.0,138.0,474.0,37.6015833933088,116.54668261950344,370.3872532281668
2024-04-07 10:00:00,511.0,153.0,664.0,47.13830347924513,132.11828973481417,590.759684831759
2024-04-07 11:00:00,632.0,164.0,796.0,54.194529871275336,152.95504597846391,770.6210915983356
2024-04-07 12:00:00,689.0,149.0,838.0,57.0221718719776,179.01879040279536,836.8008564047675
2024-04-07 13:00:00,746.0,135.0,881.0,54.55950603880319,205.32139886449582,857.7672947741486
2024-04-07 14:00:00,700.0,126.0,826.0,47.745506769829504,226.5823748389133,736.6482875811382
2024-04-07 15:00:00,607.0,108.0,715.0,38.33830507434786,242.47222965593863,543.35969057369
2024-04-07 16:00:00,446.0,95.0,541.0,27.600323863920995,254.82443185255323,323.3593412804399
2024-04-07 17:00:00,247.0,87.0,334.0,16.25168967573706,265.2513029154496,152.9430576415729
2024-04-07 18:00:00,82.0,53.0,135.0,4.73077334104719,274.8709029620695,52.637655978972006
2024-04-07 19:00:00,3.0,6.0,9.0,-6.6265938054838625,284.5250055133947,5.673822840444349
2024-04-07 20:00:00,0.0,0.0,0.0,-17.47406209780942,294.98090871954844,0.0
2024-04-07 21:00:00,0.0,0.0,0.0,-27.35837398598182,307.0603994440687,0.0
2024-04-07 22:00:00,0.0,0.0,0.0,-35.618495069541076,321.633234823473,0.0
2024-04-07 23:00:00,0.0,0.0,0.0,-41.33004781941738,339.2527903747398,0.0
2024-04-08 00:00:00,0.0,0.0,0.0,-43.10843058268477,0.6311306630005612,0.0
2024-04-08 01:00:00,0.0,0.0,0.0,-41.222474772596605,19.33483144970259,0.0
2024-04-08 02:00:00,0.0,0.0,0.0,-35.75046382528118,37.0633413606236,0.0
2024-04-08 03:00:00,0.0,0.0,0.0,-27.664208566507348,51.787173102923695,0.0
2024-04-08 04:00:00,0.0,0.0,0.0,-17.894064005675293,63.98971494741778,0.0
2024-04-08 05:00:00,0.0,0.0,0.0,-7.115221854926782,74.51972380705877,0.0
2024-04-08 06:00:00,2.0,5.0,7.0,4.208834423451825,84.19576431957071,4.760278848514105
2024-04-08 07:00:00,81.0,47.0,128.0,15.727975590657326,93.78179045198561,66.36174486778958
2024-04-08 08:00:00,257.0,76.0,333.0,27.10991205680626,104.10878142296204,202.80267296745333
2024-04-08 09:00:00,445.0,92.0,537.0,37.929774474849076,116.27476130429757,405.3162471965208
2024-04-08 10:00:00,608.0,103.0,711.0,47.49547152448759,131.87885812869786,628.7803251245691
2024-04-08 11:00:00,723.0,112.0,835.0,54.58094155871796,152.83853462408362,810.5565181276419
2024-04-08 12:00:00,760.0,133.0,893.0,57.40853706591582,179.14457216304444,893.6512266421333
2024-04-08 13:00:00,784.0,116.0,900.0,54.898634345011,205.66299956911666,877.0363768393663
2024-04-08 14:00:00,614.0,170.0,784.0,48.022513829880175,226.99664172598682,702.3502048573395
2024-04-08 15:00:00,450.0,195.0,645.0,38.567803155705306,242.87854742800414,511.4689657393307
2024-04-08 16:00:00,385.0,132.0,517.0,27.80147998838741,255.2048626098961,326.32524990660716
2024-04-08 17:00:00,251.0,90.0,341.0,16.440325707022307,265.6097891764325,156.8626986266281
2024-04-08 18:00:00,85.0,52.0,137.0,4.919699870597691,275.2159624559514,51.7744892355649
2024-04-08 19:00:00,3.0,7.0,10.0,-6.4259495012861425,284.8643374927726,6.620372839647423
2024-04-08 20:00:00,0.0,0.0,0.0,-17.250352133936023,295.318583958005,0.0
2024-04-08 21:00:00,0.0,0.0,0.0,-27.099923174762647,307.392345826097,0.0
2024-04-08 22:00:00,0.0,0.0,0.0,-35.31508482615207,321.93861242992625,0.0
2024-04-08 23:00:00,0.0,0.0,0.0,-40.979093530485194,339.48568032806577,0.0
2024-04-09 00:00:00,0.0,0.0,0.0,-42.7256344096673,0.5290989794174877,0.0
2024-04-09 01:00:00,0.0,0.0,0.0,-40.833533684484955,19.296388755741827,0.0
2024-04-09 02:00:00,0.0,0.0,0.0,-35.37791143174706,36.921458333311385,0.0
2024-04-09 03:00:00,0.0,0.0,0.0,-27.31631144349182,51.58842594869962,0.0
2024-04-09 04:00:00,0.0,0.0,0.0,-17.568910164285843,63.763586010759155,0.0
2024-04-09 05:00:00,0.0,0.0,0.0,-6.806689856293344,74.27936385635886,0.0
2024-04-09 06:00:00,2.0,6.0,8.0,4.508202976610119,83.945049627687,5.711553575099072
2024-04-09 07:00:00,83.0,47.0,130.0,16.02632822489526,93.5206258475689,67.08224701400518
2024-04-09 08:00:00,259.0,76.0,335.0,27.41640720704134,103.83743902994269,204.29858041072862
2024-04-09 09:00:00,447.0,93.0,540.0,38.2549544822978,116.00113640299156,408.3499775654031
2024-04-09 10:00:00,609.0,104.0,713.0,47.84969471945403,131.63645600049747,631.256160694718
2024-04-09 11:00:00,728.0,110.0,838.0,54.96482649816996,152.7190678944566,814.0386161003102
2024-04-09 12:00:00,796.0,112.0,908.0,57.79265491564775,179.27073530947757,910.413508323362
2024-04-09 13:00:00,799.0,111.0,910.0,55.23523073357037,206.0070813230587,887.0171980559877
2024-04-09 14:00:00,739.0,108.0,847.0,48.296997680250854,227.4120256170043,753.7746285354293
2024-04-09 15:00:00,622.0,101.0,723.0,38.7952320289236,243.28443432355994,547.2742768824497
2024-04-09 16:00:00,447.0,97.0,544.0,28.00113583005774,255.5839760169505,325.48798292165293
2024-04-09 17:00:00,237.0,83.0,320.0,16.62798136867375,265.9664457634808,146.18047858038216
2024-04-09 18:00:00,93.0,49.0,142.0,5.108071800617363,275.5587890217124,49.16948360028597
2024-04-09 19:00:00,4.0,7.0,11.0,-6.225546053287598,285.2009835956895,6.619059709186509
2024-04-09 20:00:00,0.0,0.0,0.0,-17.026714770431994,295.652967407902,0.0
2024-04-09 21:00:00,0.0,0.0,0.0,-26.841595165895757,307.7202087700139,0.0
2024-04-09 22:00:00,0.0,0.0,0.0,-35.012174782993206,322.2391430793101,0.0
2024-04-09 23:00:00,0.0,0.0,0.0,-40.62936986606954,339.71377478918345,0.0
2024-04-10 00:00:00,0.0,0.0,0.0,-42.344961545502045,0.4301369165993809,0.0
2024-04-10 01:00:00,0.0,0.0,0.0,-40.44706725777491,19.25745122026527,0.0
2024-04-10 02:00:00,0.0,0.0,0.0,-35.00777937031008,36.78070145154907,0.0
2024-04-10 03:00:00,0.0,0.0,0.0,-26.97070757116692,51.39124649184525,0.0
2024-04-10 04:00:00,0.0,0.0,0.0,-17.246021896352335,63.538882675828226,0.0
2024-04-10 05:00:00,0.0,0.0,0.0,-6.500510382250427,74.04008962940564,0.0
2024-04-10 06:00:00,3.0,6.0,9.0,4.805046229434463,83.69499844228804,5.73530447604079
2024-04-10 07:00:00,80.0,51.0,131.0,16.321929510407895,93.25959649189973,70.22147646602072
2024-04-10 08:00:00,252.0,81.0,333.0,27.71991301442458,103.56549474545369,205.90545509140432
2024-04-10 09:00:00,434.0,99.0,533.0,38.57697559722051,115.72582393800715,405.32724482693396
2024-04-10 10:00:00,604.0,105.0,709.0,48.200820536243036,131.39103966108834,628.4452490320023
2024-04-10 11:00:00,628.0,162.0,790.0,55.34604262338081,152.59650561607083,766.1337604072788
2024-04-10 12:00:00,457.0,254.0,711.0,58.1744134746392,179.3971231112804,702.351697682032
2024-04-10 13:00:00,534.0,211.0,745.0,55.56921686935552,206.35346545650327,722.3081637395524
2024-04-10 14:00:00,485.0,200.0,685.0,48.56891926561244,227.82831192403685,616.7965027493652
2024-04-10 15:00:00,466.0,180.0,646.0,39.0205794647568,243.689692552945,508.6056308157759
2024-04-10 16:00:00,279.0,175.0,454.0,28.199289593324377,255.96160223867213,311.38612704425265
2024-04-10 17:00:00,156.0,116.0,272.0,16.814654218356353,266.3211233881867,154.26027542342962
2024-04-10 18:00:00,61.0,61.0,122.0,5.2958786669696325,275.8992457829395,59.56098708982766
2024-04-10 19:00:00,3.0,8.0,11.0,-6.025407885524372,285.5348144222622,7.567062319203328
2024-04-10 20:00:00,0.0,0.0,0.0,-16.803193984246654,295.983937019844,0.0
2024-04-10 21:00:00,0.0,0.0,0.0,-26.58345825136422,308.0438811355647,0.0
2024-04-10 22:00:00,0.0,0.0,0.0,-34.709858354117095,322.5347506137714,0.0
2024-04-10 23:00:00,0.0,0.0,0.0,-40.28098805969503,339.93703450761745,0.0
2024-04-11 00:00:00,0.0,0.0,0.0,-41.96653150514465,0.3342799401492348,0.0
2024-04-11 01:00:00,0.0,0.0,0.0,-40.06320488028184,19.21795473801974,0.0
2024-04-11 02:00:00,0.0,0.0,0.0,-34.64020851932449,36.641007219441505,0.0
2024-04-11 03:00:00,0.0,0.0,0.0,-26.62754321900582,51.19559763975695,0.0
2024-04-11 04:00:00,0.0,0.0,0.0,-16.925544832498474,63.31559543089988,0.0
2024-04-11 05:00:00,0.0,0.0,0.0,-6.196825858703418,73.8019123897859,0.0
2024-04-11 06:00:00,3.0,7.0,10.0,5.099224858228278,83.44563659611056,6.688821422981687
2024-04-11 07:00:00,80.0,53.0,133.0,16.61464141747896,92.99873764195476,72.28143036226844
2024-04-11 08:00:00,247.0,84.0,331.0,28.02028963963889,103.29298586040485,206.61161519321638
2024-04-11 09:00:00,430.0,102.0,532.0,38.89569250905313,115.4488451453398,405.88068456111716
2024-04-11 10:00:00,593.0,111.0,704.0,48.54869824166599,131.14257093854218,625.0619972517683
2024-04-11 11:00:00,709.0,117.0,826.0,55.7244488349797,152.4707088336554,803.0012196199003
2024-04-11 12:00:00,759.0,124.0,883.0,58.553702048516634,179.52357510003878,884.781408098744
2024-04-11 13:00:00,680.0,158.0,838.0,55.90051649192697,206.701968006878,815.0089526315678
2024-04-11 14:00:00,648.0,142.0,790.0,48.838241706678915,228.2452831121638,705.4304799360781
2024-04-11 15:00:00,554.0,128.0,682.0,39.243834565397684,244.09412405533192,523.0790699035435
2024-04-11 16:00:00,409.0,114.0,523.0,28.395939812463563,256.3375723610781,321.43411502209835
2024-04-11 17:00:00,261.0,81.0,342.0,17.00034130341465,266.6736741714416,151.00951736378295
2024-04-11 18:00:00,95.0,51.0,146.0,5.483108843946084,276.23719761835247,51.11283848897411
2024-04-11 19:00:00,5.0,8.0,13.0,-5.825561051803639,285.8657027884208,7.564482072792312
2024-04-11 20:00:00,0.0,0.0,0.0,-16.579835623824607,296.31137366190677,0.0
2024-04-11 21:00:00,0.0,0.0,0.0,-26.32558249226577,308.36325959432037,0.0
2024-04-11 22:00:00,0.0,0.0,0.0,-34.408230154901354,322.8253632755192,0.0
2024-04-11 23:00:00,0.0,0.0,0.0,-39.93405966352472,340.155424269507,0.0
2024-04-12 00:00:00,0.0,0.0,0.0,-41.59046323114254,0.24155972439975046,0.0
2024-04-12 01:00:00,0.0,0.0,0.0,-39.68207456823642,19.177839434217823,0.0
2024-04-12 02:00:00,0.0,0.0,0.0,-34.27533773235574,36.50231560409601,0.0
2024-04-12 03:00:00,0.0,0.0,0.0,-26.286962324635045,51.00144459817392,0.0
2024-04-12 04:00:00,0.0,0.0,0.0,-16.607622145028778,63.09371647143299,0.0
2024-04-12 05:00:00,0.0,0.0,0.0,-5.895776147683099,73.5648450785576,0.0
2024-04-12 06:00:00,5.0,7.0,12.0,5.390602231671494,83.19699196401194,6.74312758049581
2024-04-12 07:00:00,96.0,51.0,147.0,16.904328736812715,92.73808732042201,75.00934161762521
2024-04-12 08:00:00,276.0,77.0,353.0,28.317400111711162,103.01995358507848,215.37913152792632
2024-04-12 09:00:00,464.0,92.0,556.0,39.21096256532538,115.17022669110486,421.4843416787161
2024-04-12 10:00:00,625.0,103.0,728.0,48.89317903418889,130.89101758533783,646.122534496348
2024-04-12 11:00:00,741.0,110.0,851.0,56.09990506816892,152.3415402138615,828.0157895117666
